package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
Terminal,1125,15,51,252,8,9,1348,1191,94.45843828715365,urdu <makki.ma@gmail.com>
Thunar,3497,241,149,620,44,15,3932,3887,89.96655518394648,urdu <makki.ma@gmail.com>
asunder,443,9,0,80,2,0,581,452,98.00884955752213,Urdu <makkiabufaris@aol.com>
file-roller,1159,0,0,259,0,0,1332,1159,100.0,Urdu <makki.ma@gmail.com>
gpicview,219,0,0,44,0,0,309,219,100.0,Urdu <makki.ma@gmail.com>
libfm,0,0,659,0,0,179,0,659,0.0,LANGUAGE <LL@li.org>
libxfce4menu,31,0,0,5,0,0,31,31,100.0,Urdu <makki.ma@gmail.com>
lxdm,0,0,30,0,0,18,0,30,0.0,LANGUAGE <LL@li.org>
lxinput,60,3,7,21,1,1,69,70,85.71428571428571,Urdu <makki.ma@gmail.com>
lxlauncher,51,0,0,11,0,0,59,51,100.0,Urdu <makki.ma@gmail.com>
lxmenu-data,97,0,0,37,0,0,117,97,100.0,Urdu <makki.ma@gmail.com>
lxmusic,196,0,7,87,0,2,251,203,96.55172413793103,Urdu <makki.ma@gmail.com>
lxpanel,871,14,7,292,3,2,1132,892,97.6457399103139,Urdu <makki.ma@gmail.com>
lxrandr,102,0,0,22,0,0,137,102,100.0,Urdu <makki.ma@gmail.com>
lxsession,36,0,0,14,0,0,43,36,100.0,Urdu <makki.ma@gmail.com>
lxsession-edit,58,0,0,10,0,0,86,58,100.0,Urdu <makki.ma@gmail.com>
lxshortcut,43,0,0,19,0,0,51,43,100.0,Urdu <makki.ma@gmail.com>
lxterminal,67,29,48,50,16,19,92,144,46.52777777777778,Urdu <makki.ma@gmail.com>
openconnect,0,0,1701,0,0,320,0,1701,0.0,Urdu (Pakistan) (http://www.transifex.net/projects/p/meego/team/ur_PK/)
orage,1885,89,387,726,32,41,2318,2361,79.83905124947056,urdu <makki.ma@gmail.com>
pgadmin3,1373,3059,5244,552,972,1172,1615,9676,14.189747829681687,urdu <pgadmin-hackers@postgresql.org>
ristretto,83,101,124,29,38,57,88,308,26.948051948051948,Urdu <makki.ma@gmail.com>
thunar-vfs,335,6,46,66,1,19,384,387,86.56330749354005,urdu <makki.ma@gmail.com>
xfburn,294,288,718,122,65,96,409,1300,22.615384615384613,Urdu <makki.ma@gmail.com>
xfce4-clipman-plugin,223,2,9,40,1,1,282,234,95.2991452991453,Urdu <makki.ma@gmail.com>
xfce4-dict,340,57,105,77,11,21,408,502,67.72908366533864,Urdu <makki.ma@gmail.com>
xfce4-diskperf-plugin,185,0,0,38,0,0,203,185,100.0,Urdu <makki.ma@gmail.com>
xfce4-eyes-plugin,9,0,0,3,0,0,11,9,100.0,Urdu <makki.ma@gmail.com>
xfce4-fsguard-plugin,56,4,11,16,2,1,60,71,78.87323943661971,Urdu <makki.ma@gmail.com>
xfce4-genmon-plugin,71,0,0,15,0,0,79,71,100.0,Urdu <makki.ma@gmail.com>
xfce4-mixer,181,0,0,37,0,0,220,181,100.0,Urdu <makki.ma@gmail.com>
xfce4-mpc-plugin,46,2,32,17,1,6,57,80,57.49999999999999,Urdu <makki.ma@gmail.com>
xfce4-netload-plugin,68,0,0,21,0,0,93,68,100.0,Urdu <makki.ma@gmail.com>
xfce4-notes-plugin,97,2,12,38,2,7,108,111,87.38738738738738,Urdu <makki.ma@gmail.com>
xfce4-panel,137,447,920,45,118,181,175,1504,9.10904255319149,urdu <makki.ma@gmail.com>
xfce4-places-plugin,75,0,0,32,0,0,91,75,100.0,Urdu <makki.ma@gmail.com>
xfce4-power-manager,650,36,8,149,5,1,845,694,93.65994236311239,Urdu <makki.ma@gmail.com>
xfce4-radio-plugin,65,0,0,29,0,0,74,65,100.0,Urdu <makki.ma@gmail.com>
xfce4-sensors-plugin,316,21,9,63,3,5,394,346,91.32947976878613,Urdu <makki.ma@gmail.com>
xfce4-taskmanager,9,22,92,9,12,24,28,123,7.317073170731707,Urdu <makki.ma@gmail.com>
xfce4-verve-plugin,47,0,0,10,0,0,59,47,100.0,Urdu <makki.ma@gmail.com>
xfce4-wmdock-plugin,52,0,0,12,0,0,76,52,100.0,Urdu <makki.ma@gmail.com>
xfce4-xkb-plugin,64,0,0,18,0,0,81,64,100.0,Urdu <makki.ma@gmail.com>
xfmpc,116,9,5,50,5,1,169,130,89.23076923076924,Urdu <makki.ma@gmail.com>
xfwm4,789,15,33,215,7,8,1026,837,94.26523297491039,urdu <makki.ma@gmail.com>
