package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
alacarte,74,0,0,30,0,0,75,74,100.0,Kikongo <lundombe01@zaya-dio.com>
appcenter,0,0,681,0,0,147,0,681,0.0,LANGUAGE <LL@li.org>
audience,0,0,106,0,0,48,0,106,0.0,
bzflag,97,0,0,59,0,0,85,97,100.0,
cinnamon-desktop,205,0,26,22,0,9,226,231,88.74458874458875,"Kikongo, kg <lundombe01@zaya-dio.com>"
dippi,0,0,397,0,0,53,0,397,0.0,none
gnome-desktop3,384,0,0,49,0,0,392,384,100.0,"Kikongo, kg <lundombe01@zaya-dio.com>"
gnome-menus,125,0,0,46,0,0,135,125,100.0,Kikongo <lundombe01@zaya-dio.com>
gtk3,3245,748,9290,983,278,1470,3196,13283,24.429722201309943,GNOME kikongo Team <lundombe01@zaya-dio.com>
harvey,0,0,57,0,0,12,0,57,0.0,none
maya-calendar,0,0,394,0,0,164,0,394,0.0,LANGUAGE <LL@li.org>
mingw-gtk3,3245,748,9290,983,278,1470,3196,13283,24.429722201309943,GNOME kikongo Team <lundombe01@zaya-dio.com>
nautilus-sendto,39,6,230,11,2,44,34,275,14.181818181818182,kg (Kikongo) <kongo@kintuadi.org>
noise,0,0,1322,0,0,377,0,1322,0.0,LANGUAGE <LL@li.org>
pantheon-agent-polkit,0,0,15,0,0,8,0,15,0.0,LANGUAGE <LL@li.org>
pantheon-calculator,0,0,52,0,0,32,0,52,0.0,LANGUAGE <LL@li.org>
pantheon-files,0,0,2487,0,0,492,0,2487,0.0,LANGUAGE <LL@li.org>
pantheon-photos,0,0,3977,0,0,856,0,3977,0.0,LANGUAGE <LL@li.org>
scratch-text-editor,0,0,681,0,0,198,0,681,0.0,LANGUAGE <LL@li.org>
screenshot-tool,0,0,146,0,0,44,0,146,0.0,LANGUAGE <LL@li.org>
stellarium,2,0,25794,2,0,6662,2,25796,0.007753140021708791,Kongo <kg@li.org>
switchboard,0,0,41,0,0,13,0,41,0.0,LANGUAGE <LL@li.org>
switchboard-plug-a11y,0,0,210,0,0,79,0,210,0.0,LANGUAGE <LL@li.org>
switchboard-plug-about,0,0,72,0,0,22,0,72,0.0,LANGUAGE <LL@li.org>
switchboard-plug-display,0,0,33,0,0,15,0,33,0.0,LANGUAGE <LL@li.org>
switchboard-plug-pantheon-shell,0,0,132,0,0,51,0,132,0.0,
switchboard-plug-printers,0,0,288,0,0,117,0,288,0.0,LANGUAGE <LL@li.org>
vocal,0,0,377,0,0,79,0,377,0.0,Kongo <kg@li.org>
xdg-user-dirs-gtk,81,0,0,11,0,0,55,81,100.0,kikongo <lundombe01@zaya-dio.com>
