package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
pootle,6525,0,0,3962,0,0,8165,6525,100.0,LANGUAGE <LL@li.org>
sugar-abacus,0,9,15,0,9,15,0,24,0.0,LANGUAGE <LL@li.org>
sugar-browse,1,17,63,1,13,21,1,81,1.2345679012345678,LANGUAGE <LL@li.org>
sugar-clock,3,1,18,3,1,8,3,22,13.636363636363635,LANGUAGE <LL@li.org>
sugar-finance,0,9,134,0,9,23,0,143,0.0,LANGUAGE <LL@li.org>
sugar-fototoon,0,9,38,0,8,18,0,47,0.0,LANGUAGE <LL@li.org>
sugar-fractionbounce,0,0,68,0,0,23,0,68,0.0,LANGUAGE <LL@li.org>
sugar-getiabooks,0,0,81,0,0,31,0,81,0.0,LANGUAGE <LL@li.org>
sugar-infoslicer,0,5,179,0,5,51,0,184,0.0,LANGUAGE <LL@li.org>
sugar-labyrinth,44,9,228,26,6,62,46,281,15.658362989323843,LANGUAGE <LL@li.org>
sugar-measure,0,0,155,0,0,73,0,155,0.0,LANGUAGE <LL@li.org>
sugar-memorize,1,0,113,1,0,70,1,114,0.8771929824561403,LANGUAGE <LL@li.org>
sugar-moon,0,0,91,0,0,32,0,91,0.0,LANGUAGE <LL@li.org>
sugar-paint,0,0,64,0,0,49,0,64,0.0,LANGUAGE <LL@li.org>
sugar-physics,0,0,28,0,0,27,0,28,0.0,LANGUAGE <LL@li.org>
sugar-portfolio,0,0,42,0,0,19,0,42,0.0,LANGUAGE <LL@li.org>
sugar-ruler,0,0,15,0,0,6,0,15,0.0,LANGUAGE <LL@li.org>
sugar-visualmatch,0,0,141,0,0,76,0,141,0.0,LANGUAGE <LL@li.org>
tuxpaint,1187,49,11,243,4,5,1099,1247,95.18845228548516,Songhoy <songhoy@bagoundie.net>
vidalia,0,0,10369,0,0,1298,0,10369,0.0,translations@vidalia-project.net
virtaal,1653,0,0,544,0,0,1694,1653,100.0,LANGUAGE <LL@li.org>
