package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
audacity,18506,0,0,4303,0,0,22597,18506,100.0,Patriccollu di Santa Maria è Sichè
bookworm,0,0,795,0,0,149,0,795,0.0,
coin,0,0,252,0,0,50,0,252,0.0,none
dippi,0,0,1425,0,0,249,0,1425,0.0,none
elementary-code,0,0,1614,0,0,290,0,1614,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2490,0,0,551,0,2490,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,394,0,0,78,0,394,0.0,none
elementary-mail,0,0,788,0,0,179,0,788,0.0,
elementary-music,0,0,205,0,0,37,0,205,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,44,0,0,10,0,44,0.0,none
filezilla,10697,0,0,1853,0,0,13715,10697,100.0,Patriccollu di Santa Maria è Sichè
gala,0,0,249,0,0,51,0,249,0.0,none
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,300,0,0,75,0,300,0.0,
harvey,0,0,182,0,0,33,0,182,0.0,none
libfilezilla,721,0,0,130,0,0,972,721,100.0,Patriccollu di Santa Maria è Sichè
lightdm,0,0,84,0,0,4,0,84,0.0,Corsican <co@li.org>
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
poedit,3167,0,1,689,0,1,3835,3168,99.96843434343434,Corsican
pyhoca-gui,0,0,1865,0,0,402,0,1865,0.0,none
python-django-mailman3,0,0,355,0,0,72,0,355,0.0,LANGUAGE <LL@li.org>
python-hyperkitty,0,0,951,0,0,265,0,951,0.0,LANGUAGE <LL@li.org>
python-postorius,0,0,5054,0,0,631,0,5054,0.0,LANGUAGE <LL@li.org>
python-wxpython4,7833,4,0,1963,2,0,9985,7837,99.94896006124793,Patriccollu di Santa Maria è Sichè
regextester,0,0,104,0,0,31,0,104,0.0,none
wingpanel,0,0,16,0,0,3,0,16,0.0,none
wxGTK,7833,4,0,1963,2,0,9985,7837,99.94896006124793,Patriccollu di Santa Maria è Sichè
