package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
0ad,17,0,0,6,0,0,22,17,100.0,"Gaelic, Scottish (http://www.transifex.com/projects/p/0ad/language/gd/)"
cinnamon-translations,9278,0,1687,2068,0,498,11505,10965,84.61468308253534,Sgioba na gàidhlig
deja-dup,0,0,1756,0,0,289,0,1756,0.0,Gaelic; Scottish <gd@li.org>
docky,199,0,1558,94,0,243,223,1757,11.326124075128059,Gaelic; Scottish <gd@li.org>
flare,3369,0,0,582,0,0,3990,3369,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
flare-engine,753,0,0,235,0,0,958,753,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
freeciv,70240,0,0,6302,0,0,87974,70240,100.0,Akerbeltz
gallery2,188,0,14,43,0,2,196,202,93.06930693069307,Afrikaans <gallery-translations@lists.sourceforge.net>
gcompris,17312,0,0,1948,0,0,20203,17312,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
gimp,14080,37,2135,3335,25,521,18455,16252,86.63549101649028,Akerbeltz
gparted,2886,0,4944,532,0,291,3786,7830,36.85823754789272,Fòram na Gàidhlig http://www.foramnagaidhlig.net
gtk3,2774,0,10985,956,0,1977,3521,13759,20.161348935242387,Fòram na Gàidhlig http://www.foramnagaidhlig.net <fios@foramnagaidhlig.net>
gwibber,0,0,769,0,0,204,0,769,0.0,Gaelic; Scottish <gd@li.org>
libreoffice,99349,0,0,29873,0,0,120708,99349,100.0,LANGUAGE <LL@li.org>
lightdm,0,0,79,0,0,17,0,79,0.0,Gaelic; Scottish <gd@li.org>
lightdm-gtk,57,0,0,19,0,0,82,57,100.0,Gaelic; Scottish <gd@li.org>
mingw-gtk3,2774,0,10985,956,0,1977,3521,13759,20.161348935242387,Fòram na Gàidhlig http://www.foramnagaidhlig.net <fios@foramnagaidhlig.net>
openconnect,0,0,2574,0,0,469,0,2574,0.0,"Gaelic, Scottish (http://www.transifex.net/projects/p/meego/team/gd/)"
stellarium,2478,0,8703,1097,0,2048,3110,11181,22.16259726321438,Fòram na Gàidhlig http://www.foramnagaidhlig.net
supertuxkart,2112,0,0,417,0,0,2569,2112,100.0,Fòram na Gàidhlig http://www.foramnagaidhlig.net
tuxpaint,51,539,657,39,68,145,62,1247,4.0898155573376105,<internationiall@hotmail.com>
tuxpaint-stamps,178,552,1981,79,227,344,104,2711,6.565842862412394,
wesnoth,42134,0,203244,3985,0,11342,50467,245378,17.171058530104574,Fòram na Gàidhlig http://www.foramnagaidhlig.net
widelands,21014,0,13280,3052,0,277,24259,34294,61.276024960634516,Gaelic; Scottish <gd@li.org>
