package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
at-spi,4,0,0,2,0,0,3,4,100.0,Old English <modean52@comcast.net>
gdk-pixbuf2,223,154,936,42,30,128,183,1313,16.984006092916985,Old English <modean52@comcast.net>
gnome-mag,5,0,0,2,0,0,5,5,100.0,Old English <modean52@comcast.net>
gok,19,0,1762,11,0,414,17,1781,1.0668163952835485,Old English <modean52@comcast.net>
gtk2,403,646,12655,111,225,2448,354,13704,2.940747227086982,Old English <modean52@comcast.net>
gtk3,170,476,11352,60,190,2239,153,11998,1.4169028171361893,Old English <modean52@comcast.net>
libgnomecanvas,14,0,343,12,0,82,12,357,3.9215686274509802,Old English <modean52@comcast.net>
libgweather,51,0,3612,46,0,2655,57,3663,1.3923013923013923,Old English <modean52@comcast.net>
mingw32-gdk-pixbuf,223,154,936,42,30,128,183,1313,16.984006092916985,Old English <modean52@comcast.net>
mingw32-gtk2,403,646,12655,111,225,2448,354,13704,2.940747227086982,Old English <modean52@comcast.net>
vte,27,0,69,6,0,12,31,96,28.125,Old English <modean52@comcast.net>
