package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
GConf2,1,0,3953,1,0,460,1,3954,0.025290844714213456,Yiddish <raphael@cs.uky.edu>
atk,31,96,248,31,48,47,32,375,8.266666666666666,Yiddish <raphael@cs.uky.edu>
calibre,3,0,44335,2,0,4639,3,44338,0.006766205061121386,Yiddish <yi@li.org>
cinnamon,59,0,1637,47,0,505,61,1696,3.4787735849056602,Yiddish <yi@li.org>
clutter,1,0,2997,1,0,662,1,2998,0.033355570380253496,None <>
gdk-pixbuf2,769,489,96,115,75,12,723,1354,56.79468242245199,None <>
gimp,125,3585,19535,106,1445,4986,143,23245,0.5377500537750054,Yiddish <raphael@cs.uky.edu>
glade2,399,107,5334,139,24,1137,410,5840,6.832191780821918,Yiddish <>
glib2,688,715,3374,105,127,515,692,4777,14.402344567720327,Yiddish <raphael@cs.uky.edu>
gnome-desktop,2,2,316,2,2,69,2,320,0.625,Yiddish <raphael@cs.uky.edu>
gnome-desktop3,2,2,316,2,2,69,2,320,0.625,Yiddish <raphael@cs.uky.edu>
gnome-mime-data,1,0,826,1,0,340,1,827,0.12091898428053204,Yiddish <raphael@cs.uky.edu>
gnome-panel,77,215,3645,29,67,421,75,3937,1.9558039116078234,Yiddish <raphael@cs.uky.edu>
gnome-vfs2,209,25,1048,62,9,177,198,1282,16.302652106084242,Yiddish <raphael@cs.uky.edu>
gnomebaker,0,0,1186,0,0,291,0,1186,0.0,Yiddish <yi@li.org>
gourmet,0,0,3647,0,0,868,0,3647,0.0,Yiddish <yi@li.org>
gtk2,5223,4277,4204,963,951,870,5195,13704,38.11295971978984,None <>
gtk3,3879,3864,4110,736,894,857,3874,11853,32.72589217919514,None <>
libbonobo,460,17,47,93,5,10,434,524,87.78625954198473,Yiddish <raphael@cs.uky.edu>
libbonoboui,282,33,45,90,4,19,260,360,78.33333333333333,Yiddish <raphael@cs.uky.edu>
libgnome,401,24,982,78,9,132,375,1407,28.50035536602701,Yiddish <raphael@cs.uky.edu>
libgnomecanvas,339,18,0,92,2,0,352,357,94.9579831932773,Yiddish <raphael@cs.uky.edu>
libgnomeui,40,29,1350,31,9,305,43,1419,2.8188865398167726,Yiddish <raphael@cs.uky.edu>
libmate,326,0,1447,70,0,203,304,1773,18.386914833615343,LANGUAGE <LL@li.org>
libmatecanvas,335,0,43,91,0,4,348,378,88.62433862433863,LANGUAGE <LL@li.org>
libmatecomponent,450,0,93,91,0,16,424,543,82.87292817679558,LANGUAGE <LL@li.org>
libmatecomponentui,282,0,86,90,0,25,260,368,76.63043478260869,LANGUAGE <LL@li.org>
libmateui,40,0,1183,31,0,288,43,1223,3.2706459525756335,LANGUAGE <LL@li.org>
mate-conf,1,0,4031,1,0,483,1,4032,0.0248015873015873,LANGUAGE <LL@li.org>
mate-desktop,2,2,316,2,2,69,2,320,0.625,Yiddish <raphael@cs.uky.edu>
mate-file-manager,27,0,9384,25,0,1496,27,9411,0.2868983104877271,LANGUAGE <LL@li.org>
mate-mime-data,1,0,886,1,0,361,1,887,0.11273957158962795,LANGUAGE <LL@li.org>
mate-panel,77,215,3645,29,67,421,75,3937,1.9558039116078234,Yiddish <raphael@cs.uky.edu>
mate-vfs,183,0,1336,55,0,250,171,1519,12.047399605003292,LANGUAGE <LL@li.org>
mingw-GConf2,1,0,3953,1,0,460,1,3954,0.025290844714213456,Yiddish <raphael@cs.uky.edu>
mingw-atk,31,96,248,31,48,47,32,375,8.266666666666666,Yiddish <raphael@cs.uky.edu>
mingw-gdk-pixbuf,769,489,96,115,75,12,723,1354,56.79468242245199,None <>
mingw-glib2,688,715,3374,105,127,515,692,4777,14.402344567720327,Yiddish <raphael@cs.uky.edu>
mingw-gtk2,5223,4277,4204,963,951,870,5195,13704,38.11295971978984,None <>
mingw-gtk3,3879,3864,4110,736,894,857,3874,11853,32.72589217919514,None <>
nautilus,31,59,6886,29,32,1153,31,6976,0.44438073394495414,Yiddish <raphael@cs.uky.edu>
nemo,31,59,6886,29,32,1153,31,6976,0.44438073394495414,Yiddish <raphael@cs.uky.edu>
pmount,0,0,723,0,0,63,0,723,0.0,Yiddish <yi@li.org>
xnoise,0,2,1047,0,2,280,0,1049,0.0,Yiddish
