package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
calibre,28,0,10468,28,0,7679,61,10496,0.26676829268292684,Maori <james.gasson@clear.net.nz>
epiphany,114,122,2496,98,76,591,166,2732,4.172767203513909,GNOME Māori Team <maori@nzlinux.org.nz>
gdk-pixbuf2,741,340,232,118,56,26,839,1313,56.43564356435643,GNOME Māori Team <maori@nzlinux.org.nz>
gdm,10,1,5279,10,1,687,9,5290,0.1890359168241966,Maori <maori@nzlinux.org.nz>
gedit,68,232,3906,54,131,835,74,4206,1.6167379933428434,GNOME Māori Team <maori@nzlinux.org.nz>
gedit-plugins,1,157,1047,1,75,393,1,1205,0.08298755186721991,GNOME Māori Team <maori@nzlinux.org.nz>
gnome-desktop,20,4,296,14,1,58,27,320,6.25,Māori <maori@nzlinux.org.nz>
gnome-desktop3,20,4,296,14,1,58,27,320,6.25,Māori <maori@nzlinux.org.nz>
gnome-mag,5,0,0,2,0,0,7,5,100.0,Maori <maori@nzlinux.org.nz>
gnome-panel,9,4,3924,11,3,503,13,3937,0.2286004572009144,Māori <maori@nzlinux.org.nz>
gnome-session,8,0,508,6,0,95,8,516,1.550387596899225,Māori <maori@nzlinux.org.nz>
gtk2,1019,1045,11640,205,423,2156,1136,13704,7.435785172212493,GNOME Māori Team <maori@nzlinux.org.nz>
gtk3,212,736,10905,57,372,2058,201,11853,1.7885767316291232,GNOME Māori Team <maori@nzlinux.org.nz>
gucharmap,0,87,420,0,40,198,0,507,0.0,Maori <maori@nzlinux.org.nz>
homebank,0,0,1509,0,0,534,0,1509,0.0,Maori <mi@li.org>
iso-codes,80,3234,9052,79,2737,5831,140,12366,0.6469351447517386,Maori <james.gasson@clear.net.nz>
libgnomeui,80,8,1331,58,4,283,96,1419,5.637773079633545,Māori <maori@nzlinux.org.nz>
libgtop2,0,34,100,0,8,36,0,134,0.0,Maori <maori@nzlinux.org.nz>
libmatewnck,0,11,62,0,6,24,0,73,0.0,Maori <maori@nzlinux.org.nz>
libwnck,0,11,62,0,6,24,0,73,0.0,Maori <maori@nzlinux.org.nz>
libwnck3,0,11,62,0,6,24,0,73,0.0,Maori <maori@nzlinux.org.nz>
mate-desktop,4,0,403,2,0,41,5,407,0.9828009828009828,LANGUAGE <LL@li.org>
mate-dialogs,0,99,295,0,34,78,0,394,0.0,Maori <maori@nzlinux.org.nz>
mate-file-manager,184,0,9227,122,0,1399,203,9411,1.9551588566571034,LANGUAGE <LL@li.org>
mate-panel,9,4,3924,11,3,503,13,3937,0.2286004572009144,Māori <maori@nzlinux.org.nz>
mate-session-manager,8,0,508,6,0,95,8,516,1.550387596899225,Māori <maori@nzlinux.org.nz>
mingw-gtk3,212,736,10905,57,372,2058,201,11853,1.7885767316291232,GNOME Māori Team <maori@nzlinux.org.nz>
mingw32-gdk-pixbuf,741,340,232,118,56,26,839,1313,56.43564356435643,GNOME Māori Team <maori@nzlinux.org.nz>
mingw32-gtk2,1019,1045,11640,205,423,2156,1136,13704,7.435785172212493,GNOME Māori Team <maori@nzlinux.org.nz>
nautilus,244,170,6562,167,78,969,285,6976,3.4977064220183482,GNOME Māori Team <maori@nzlinux.org.nz>
olpc-switch-desktop,0,0,158,0,0,14,0,158,0.0,LANGUAGE <LL@li.org>
stellarium,0,0,7138,0,0,2491,0,7138,0.0,Maori <mi@li.org>
sugar,0,0,770,0,0,217,0,770,0.0,LANGUAGE <LL@li.org>
sugar-browse,0,0,57,0,0,30,0,57,0.0,LANGUAGE <LL@li.org>
sugar-calculator,1,0,858,1,0,165,1,859,0.11641443538998836,LANGUAGE <LL@li.org>
sugar-chat,0,0,50,0,0,33,0,50,0.0,LANGUAGE <LL@li.org>
sugar-imageviewer,0,0,24,0,0,11,0,24,0.0,LANGUAGE <LL@li.org>
sugar-jukebox,0,0,7,0,0,5,0,7,0.0,LANGUAGE <LL@li.org>
sugar-log,0,0,77,0,0,19,0,77,0.0,LANGUAGE <LL@li.org>
sugar-measure,155,0,0,73,0,0,172,155,100.0,LANGUAGE <LL@li.org>
sugar-pippy,0,0,109,0,0,31,0,109,0.0,LANGUAGE <LL@li.org>
sugar-portfolio,42,0,0,19,0,0,44,42,100.0,LANGUAGE <LL@li.org>
sugar-read,0,0,60,0,0,31,0,60,0.0,LANGUAGE <LL@li.org>
sugar-surf,0,0,55,0,0,31,0,55,0.0,LANGUAGE <LL@li.org>
sugar-terminal,0,0,13,0,0,7,0,13,0.0,LANGUAGE <LL@li.org>
sugar-toolkit,0,0,71,0,0,36,0,71,0.0,LANGUAGE <LL@li.org>
sugar-turtleart,2,0,2465,1,0,654,1,2467,0.08107012565869477,LANGUAGE <walter@sugarlabs.org>
sugar-write,0,0,81,0,0,48,0,81,0.0,LANGUAGE <LL@li.org>
vidalia,0,0,10369,0,0,1298,0,10369,0.0,translations@vidalia-project.net
vte,0,58,38,0,11,7,0,96,0.0,Maori <maori@nzlinux.org.nz>
vte3,0,58,38,0,11,7,0,96,0.0,Maori <maori@nzlinux.org.nz>
zenity,0,99,295,0,34,78,0,394,0.0,Maori <maori@nzlinux.org.nz>
