package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
bookworm,0,0,795,0,0,149,0,795,0.0,
coin,0,0,252,0,0,50,0,252,0.0,none
dialog,12,2,11,12,2,9,14,25,48.0,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
dippi,0,0,1537,0,0,254,0,1537,0.0,none
elementary-code,0,0,1572,0,0,294,0,1572,0.0,LANGUAGE <LL@li.org>
elementary-files,0,0,2538,0,0,551,0,2538,0.0,LANGUAGE <LL@li.org>
elementary-icon-theme,0,0,349,0,0,63,0,349,0.0,none
elementary-mail,0,0,861,0,0,207,0,861,0.0,
elementary-music,0,0,207,0,0,41,0,207,0.0,LANGUAGE <LL@li.org>
elementary-notifications,0,0,40,0,0,8,0,40,0.0,none
gala,0,0,281,0,0,60,0,281,0.0,none
gip,108,0,0,32,0,0,151,108,100.0,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
gmult,4,0,46,3,0,28,15,50,8.0,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
granite,0,0,498,0,0,118,0,498,0.0,
granite-7,0,0,369,0,0,86,0,369,0.0,
gtkspell,11,0,0,5,0,0,12,11,100.0,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
gtkspell3,10,5,1,5,1,1,10,16,62.5,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
harvey,0,0,182,0,0,33,0,182,0.0,none
mingw-libcharset,15,32,295,4,9,33,18,342,4.385964912280701,Rhaeto-Romance <gnu-rumantsch@guglielmtux.ch>
nutty,0,0,608,0,0,152,0,608,0.0,
optimizer,0,0,282,0,0,75,0,282,0.0,none
regextester,0,0,104,0,0,31,0,104,0.0,none
sugar-toolkit-gtk3,56,12,145,53,7,63,56,213,26.291079812206576,LANGUAGE <LL@li.org>
sympa,5,0,36537,5,0,3565,13,36542,0.013682885446883038,Rumantsch
wine,38,685,18765,22,265,4038,38,19488,0.19499178981937604,Romanish
wingpanel,0,0,57,0,0,10,0,57,0.0,none
wingpanel-indicator-a11y,0,0,55,0,0,17,0,55,0.0,none
wingpanel-indicator-bluetooth,0,0,80,0,0,30,0,80,0.0,none
wingpanel-indicator-datetime,0,0,103,0,0,25,0,103,0.0,
wingpanel-indicator-keyboard,0,0,56,0,0,17,0,56,0.0,
